Hauptkraftwerk;;;;;;;;Wehr 1;;;;Wehr 2;;;;Wehr 3;;;;Wehr4;;;;;;;;;;;;;
Gesamt Zufluss gemittelt (m3/s);Niv See (m.Å.M.);Durchfluss HKW  (m3/s);Leistung M1 (kW);Leistung M2 (kW);Durchfluss M1;Durchfluss M2;Durchfluss Grundabl.;Niv Wehr 1 (m.Å.M.);Durchfluss Wehr 1  (m3/s);Leistung M1 (kW);Leistung M2 (kW);Niv Wehr 2 (m.Å.M.);Durchfluss Wehr 2  (m3/s);Leistung M1 (kW);Leistung M2 (kW);Niv Wehr 3 (m.Å.M.);Durchfluss Wehr 3  (m3/s);Leistung M1 (kW);Leistung M2 (kW);Niv Wehr 4 (m.Å.M.);Durchfluss Wehr 4  (m3/s);Leistung M1 (kW);Durchfluss Maschine (m3/s);Durchfluss Flachschieber (m3/s);Durchfluss Grundabl. 1 & 2 (m3/s);Pegel H. G. (NullPegel 263,00 m.Å.M);Durchfluss Heiderscheider Grund (m3/s);Gesamt Produktion (kWh);;Strompreis (?/kwh);;Gewinn          (?);Gesamt Gewinn Woche 02-2011
314,77;0;0;0;0;0;0;276,33;0;0;0;273,66;0,5;0;0;271,06;0;0;0;269,94;1,1;0;0;1,1;0;28;0,619;0;0;56,3;0,748272196;0;;
314,78;0;0;0;0;0;0;276,33;0;0;0;273,66;0,5;0;0;271,06;0;0;0;269,93;1,1;0;0;1,1;0;28;0,619;0;0;57,11;0,759037746;0;;
314,77;0;0;0;0;0;0;276,33;0;0;0;273,66;0,5;0;0;271,06;0;0;0;269,92;1,1;0;0;1,1;0;28;0,619;0;0;57,11;0,759037746;0;;
314,77;0;0;0;0;0;0;276,32;0;0;0;273,66;0,5;0;0;271,06;0,3;0;0;269,92;1,1;0;0;1,1;0;28;0,619;0;0;57,11;0,759037746;0;;
314,78;0;0;0;0;0;0;276,32;0;0;0;273,66;0,5;0;0;271,06;0,3;0;0;269,91;1,1;0;0;1,1;0;28;0,619;0;0;57,11;0,759037746;0;;
314,78;0;0;0;0;0;0;276,32;0;0;0;273,66;0,5;0;0;271,05;0,2;0;0;269,91;1,1;0;0;1,1;0;28;0,619;0;0;56,42;0,749867092;0;;
314,77;0;0;0;0;0;0;276,32;0;0;0;273,66;0,5;0;0;271,04;0,2;0;0;269,9;1,1;0;0;1,1;0;28;0,619;0;0;56,42;0,749867092;0;;
314,77;0;0;0;0;0;0;276,31;0;0;0;273,66;0,5;0;0;271,04;0,2;0;0;269,9;1,1;0;0;1,1;0;28;0,619;0;0;56,42;0,749867092;0;;
314,78;0;0;0;0;0;0;276,31;0;0;0;273,66;0,5;0;0;271,04;0,1;0;0;269,9;1,1;0;0;1,1;0;28;0,619;0;0;56,42;0,749867092;0;;
314,77;0;0;0;0;0;0;276,31;0;0;0;273,66;0,5;0;0;271,04;0,1;0;0;269,89;1,1;0;0;1,1;0;28;0,619;0;0;59,23;0,787214248;0;;
314,77;0;0;0;0;0;0;276,31;0;0;0;273,66;0,5;0;0;271,03;0,1;0;0;269,88;1,1;0;0;1,1;0;28;0,619;0;0;59,23;0,787214248;0;;
314,78;0;0;0;0;0;0;276,31;0;0;0;273,66;0,5;0;0;271,03;0,1;0;0;269,88;1,1;0;0;1,1;0;28;0,619;0;0;59,23;0,787214248;0;;
314,78;0;0;0;0;0;0;276,31;0;0;0;273,66;0,5;0;0;271,03;0,1;0;0;269,88;1,1;0;0;1,1;0;28;0,619;0;0;59,23;0,787214248;0;;
314,77;0;0;0;0;0;0;276,31;0;0;0;273,66;0,5;0;0;271,03;0,1;0;0;269,87;1,1;0;0;1,1;0;28;0,619;0;0;53,11;0,705874535;0;;
314,78;0;0;0;0;0;0;276,3;0;0;0;273,66;0,5;0;0;271,03;0,1;0;0;269,86;1,1;0;0;1,1;0;28;0,619;0;0;53,11;0,705874535;0;;
314,77;0;0;0;0;0;0;276,3;0;0;0;273,66;0,5;0;0;271,03;0,1;0;0;269,86;1,1;0;0;1,1;0;28;0,619;0;0;53,11;0,705874535;0;;
314,78;0;0;0;0;0;0;276,3;0;0;0;273,66;0,5;0;0;271,03;0,1;0;0;269,85;1,1;0;0;1,1;0;28;0,619;0;0;53,11;0,705874535;0;;
314,78;0;0;0;0;0;0;276,3;0;0;0;273,66;0,5;0;0;271,03;0,1;0;0;269,85;1,1;0;0;1,1;0;28;0,619;0;0;46,69;0,620547581;0;;
314,77;0;0;0;0;0;0;276,29;0;0;0;273,66;0,5;0;0;271,03;0,1;0;0;269,84;1,1;0;0;1,1;0;28;0,619;0;0;46,69;0,620547581;0;;
314,78;0;0;0;0;0;0;276,29;0;0;0;273,66;0,5;0;0;271,03;0,1;0;0;269,84;1,1;0;0;1,1;0;28;0,619;0;0;46,69;0,620547581;0;;
314,77;0;0;0;0;0;0;276,29;0;0;0;273,66;0,5;0;0;271,03;0,1;0;0;269,83;1,1;0;0;1,1;0;28;0,619;0;0;46,69;0,620547581;0;;
314,77;0;0;0;0;0;0;276,28;0;0;0;273,66;0,5;0;0;271,03;0,1;0;0;269,82;1,1;0;0;1,1;0;28;0,619;0;0;42,37;0,563131313;0;;
314,77;0;0;0;0;0;0;276,28;0;0;0;273,66;0,5;0;0;271,02;0,1;0;0;269,82;1,1;0;0;1,1;0;27;0,597;0;0;42,37;0,563131313;0;;
314,78;0;0;0;0;0;0;276,28;0;0;0;273,66;0,5;0;0;271,02;0,1;0;0;269,81;1,1;0;0;1,1;0;28;0,619;0;0;42,37;0,563131313;0;;
314,77;0;0;0;0;0;0;276,28;0;0;0;273,66;0,5;0;0;271,02;0;0;0;269,8;1,1;0;0;1,1;0;28;0,619;0;0;42,37;0,563131313;0;;
314,77;0;0;0;0;0;0;276,27;0;0;0;273,66;0,5;0;0;271,02;0;0;0;269,8;1,1;0;0;1,1;0;27;0,597;0;0;33,41;0,44404572;0;;
314,78;0;0;0;0;0;0;276,26;0;0;0;273,66;0,5;0;0;271,02;0;0;0;269,79;1,1;0;0;1,1;0;27;0,597;0;0;33,41;0,44404572;0;;
314,77;0;0;0;0;0;0;276,26;0;0;0;273,66;0,5;0;0;271,02;0;0;0;269,78;1,1;0;0;1,1;0;28;0,619;0;0;33,41;0,44404572;0;;
314,77;0;0;0;0;0;0;276,26;0;0;0;273,66;0,5;0;0;271,02;0;0;0;269,78;1,1;0;0;1,1;0;28;0,619;0;0;33,41;0,44404572;0;;
314,78;0;0;0;0;0;0;276,26;0;0;0;273,66;0,5;0;0;271,02;0;0;0;269,77;1,1;0;0;1,1;0;28;0,619;0;0;24,33;0,323365231;0;;
314,77;0;0;0;0;0;0;276,25;0;0;0;273,66;0,5;0;0;271,02;0;0;0;269,77;1,1;0;0;1,1;0;28;0,619;0;0;24,33;0,323365231;0;;
314,78;0;0;0;0;0;0;276,25;0;0;0;273,66;0,5;0;0;271,02;0;0;0;269,76;1,1;0;0;1,1;0;28;0,619;0;0;24,33;0,323365231;0;;
314,78;0;0;0;0;0;0;276,25;0;0;0;273,66;0,5;0;0;271,02;0;0;0;269,75;1,1;0;0;1,1;0;28;0,619;0;0;24,33;0,323365231;0;;
314,77;0;0;0;0;0;0;276,24;0;0;0;273,66;0,5;0;0;271,02;0;0;0;269,75;1,1;0;0;1,1;0;28;0,619;0;0;25,79;0,342769803;0;;
314,77;0;0;0;0;0;0;276,24;0;0;0;273,66;0,5;0;0;271,02;0;0;0;269,74;1,1;0;0;1,1;0;28;0,619;0;0;25,79;0,342769803;0;;
314,78;0;0;0;0;0;0;276,24;0;0;0;273,66;0,5;0;0;271,02;0;0;0;269,74;1,1;0;0;1,1;0;28;0,619;0;0;25,79;0,342769803;0;;
314,77;0;0;0;0;0;0;276,24;0;0;0;273,66;0,5;0;0;271,02;0;0;0;269,73;1,1;0;0;1,1;0;28;0,619;0;0;25,79;0,342769803;0;;
314,77;0;0;0;0;0;0;276,24;0;0;0;273,66;0,5;0;0;271,02;0;0;0;269,72;1,1;0;0;1,1;0;27;0,597;0;0;43,95;0,584130781;0;;
314,77;0;0;0;0;0;0;276,23;0;0;0;273,66;0,5;0;0;271,02;0;0;0;269,71;1,1;0;0;1,1;0;28;0,619;0;0;43,95;0,584130781;0;;
314,78;0;0;0;0;0;0;276,23;0;0;0;273,66;0,5;0;0;271,02;0;0;0;269,71;1,1;0;0;1,1;0;27;0,597;0;0;43,95;0,584130781;0;;
314,77;0;0;0;0;0;0;276,23;0;0;0;273,66;0,9;0;0;271,02;0;0;0;269,7;1,1;0;0;1,1;0;27;0,597;0;0;43,95;0,584130781;0;;
314,78;0;0;0;0;0;0;276,23;0;0;0;273,66;0,9;0;0;271,02;0;0;0;269,7;1,1;0;0;1,1;0;28;0,619;0;0;52,3;0,695108985;0;;
314,78;0;0;0;0;0;0;276,23;0;0;0;273,66;0,9;0;0;271,02;0;0;0;269,69;1,1;0;0;1,1;0;27;0,597;0;0;52,3;0,695108985;0;;
314,77;0;0;0;0;0;0;276,23;0;0;0;273,66;0,9;0;0;271,02;0;0;0;269,69;1,1;0;0;1,1;0;28;0,619;0;0;52,3;0,695108985;0;;
314,77;0;0;0;0;0;0;276,22;0;0;0;273,66;0,8;0;0;271,02;0,1;0;0;269,68;1,1;0;0;1,1;0;28;0,619;0;0;52,3;0,695108985;0;;
314,78;0;0;0;0;0;0;276,22;0;0;0;273,66;0,8;0;0;271,02;0,1;0;0;269,67;1,1;0;0;1,1;0;28;0,619;0;0;66,45;0,883173844;0;;
314,77;0;0;0;0;0;0;276,22;0;0;0;273,66;0,8;0;0;271,02;0,1;0;0;269,67;1,1;0;0;1,1;0;27;0,597;0;0;66,45;0,883173844;0;;
314,78;0;0;0;0;0;0;276,21;0;0;0;273,66;0,7;0;0;271,02;0,1;0;0;269,66;1,1;0;0;1,1;0;27;0,597;0;0;66,45;0,883173844;0;;
314,78;0;0;0;0;0;0;276,21;0;0;0;273,65;0,7;0;0;271,02;0,1;0;0;269,66;1,1;0;0;1,1;0;27;0,597;0;0;66,45;0,883173844;0;;
314,78;0;0;0;0;0;0;276,21;0;0;0;273,65;0,7;0;0;271,02;0,1;0;0;269,65;1,1;0;0;1,1;0;27;0,597;0;0;69,25;0,920388091;0;;
314,78;0;0;0;0;0;0;276,2;0;0;0;273,65;0,7;0;0;271,02;0,1;0;0;269,64;1,1;0;0;1,1;0;27;0,597;0;0;69,25;0,920388091;0;;
314,78;0;0;0;0;0;0;276,2;0;0;0;273,65;0,7;0;0;271,02;0,1;0;0;269,64;1,1;0;0;1,1;0;27;0,597;0;0;69,25;0,920388091;0;;
314,77;0;0;0;0;0;0;276,19;0;0;0;273,65;0,7;0;0;271,02;0,1;0;0;269,63;1,1;0;0;1,1;0;27;0,597;0;0;69,25;0,920388091;0;;
314,77;0;0;0;0;0;0;276,19;0;0;0;273,65;0,7;0;0;271,02;0,1;0;0;269,63;1,1;0;0;1,1;0;27;0,597;0;0;69,98;0,930090377;0;;
314,78;0;0;0;0;0;0;276,19;0;0;0;273,65;0,7;0;0;271,02;0,1;0;0;269,62;1,1;0;0;1,1;0;27;0,597;0;0;69,98;0,930090377;0;;
314,77;0;0;0;0;0;0;276,19;0;0;0;273,65;0,7;0;0;271,02;0,1;0;0;269,61;1,1;0;0;1,1;0;27;0,597;0;0;69,98;0,930090377;0;;
314,77;0;0;0;0;0;0;276,19;0;0;0;273,65;0,7;0;0;271,02;0,1;0;0;269,61;1,1;0;0;1,1;0;27;0,597;0;0;69,98;0,930090377;0;;
314,78;0;0;0;0;0;0;276,19;0;0;0;273,65;0,7;0;0;271,02;0,1;0;0;269,6;1,1;0;0;1,1;0;27;0,597;0;0;70,92;0,942583732;0;;
314,78;0;0;0;0;0;0;276,19;0;0;0;273,65;0,7;0;0;271,02;0;0;0;269,59;1,1;0;0;1,1;0;27;0,597;0;0;70,92;0,942583732;0;;
314,78;0;0;0;0;0;0;276,19;0;0;0;273,65;0,7;0;0;271,02;0;0;0;269,59;1,1;0;0;1,1;0;28;0,619;0;0;70,92;0,942583732;0;;
314,78;0;0;0;0;0;0;276,19;0;0;0;273,65;0,7;0;0;271,02;0;0;0;269,58;1,1;0;0;1,1;0;28;0,619;0;0;70,92;0,942583732;0;;
314,77;0;0;0;0;0;0;276,19;0;0;0;273,65;0,6;0;0;271,02;0;0;0;269,57;1,1;0;0;1,1;0;28;0,619;0;0;72,69;0,966108453;0;;
314,78;0;0;0;0;0;0;276,18;0;0;0;273,65;0,6;0;0;271,02;0;0;0;269,56;1,1;0;0;1,1;0;28;0,619;0;0;72,69;0,966108453;0;;
314,78;0;0;0;0;0;0;276,17;0;0;0;273,65;0,6;0;0;271,02;0;0;0;269,56;1,1;0;0;1,1;0;28;0,619;0;0;72,69;0,966108453;0;;
314,78;0;0;0;0;0;0;276,17;0;0;0;273,65;0,6;0;0;271,02;0;0;0;269,55;1,1;0;0;1,1;0;28;0,619;0;0;72,69;0,966108453;0;;
314,77;0;0;0;0;0;0;276,17;0;0;0;273,65;0,6;0;0;271,02;0;0;0;269,54;1,1;0;0;1,1;0;28;0,619;0;0;68,98;0,916799575;0;;
314,77;0;0;0;0;0;0;276,16;0;0;0;273,65;0,6;0;0;271,02;0;0;0;269,53;1,1;0;0;1,1;0;28;0,619;0;0;68,98;0,916799575;0;;
314,78;0;0;0;0;0;0;276,16;0;0;0;273,65;0,6;0;0;271,02;0;0;0;269,52;1,1;0;0;1,1;0;28;0,619;0;0;68,98;0,916799575;0;;
314,77;0;0;0;0;0;0;276,16;0;0;0;273,65;0,6;0;0;271,02;0;0;0;269,52;1;0;0;1;0;27;0,597;0;0;68,98;0,916799575;0;;
314,77;0;0;0;0;0;0;276,16;0;0;0;273,65;0,6;0;0;271,02;0;0;0;269,51;1,1;0;0;1,1;0;28;0,619;0;0;67,5;0,897129187;0;;
314,78;0;0;0;0;0;0;276,16;0;0;0;273,65;0,6;0;0;271,02;0;0;0;269,5;1,1;0;0;1,1;0;28;0,619;0;0;67,5;0,897129187;0;;
314,77;0;0;0;0;0;0;276,16;0;0;0;273,65;0,6;0;0;271,02;0;0;0;269,5;1;0;0;1;0;28;0,619;0;0;67,5;0,897129187;0;;
314,77;0;0;0;0;0;0;276,16;0;0;0;273,65;0,6;0;0;271,02;0;0;0;269,49;1;0;0;1;0;28;0,619;0;0;67,5;0,897129187;0;;
314,78;0;0;0;0;0;0;276,15;0;0;0;273,65;0,6;0;0;271,02;0;0;0;269,48;1;0;0;1;0;28;0,619;0;0;67,3;0,894471026;0;;
314,78;0;0;0;0;0;0;276,15;0;0;0;273,65;0,6;0;0;271,02;0;0;0;269,48;1;0;0;1;0;27;0,597;0;0;67,3;0,894471026;0;;
314,77;0;0;0;0;0;0;276,15;0;0;0;273,65;0,6;0;0;271,02;0;0;0;269,47;1;0;0;1;0;27;0,597;0;0;67,3;0,894471026;0;;
314,78;0;0;0;0;0;0;276,15;0;0;0;273,65;0,6;0;0;271,02;0;0;0;269,46;1;0;0;1;0;27;0,597;0;0;67,3;0,894471026;0;;
314,77;0;0;0;0;0;0;276,15;0;0;0;273,65;0,6;0;0;271,02;0;0;0;269,45;1;0;0;1;0;28;0,619;0;0;65,09;0,865098352;0;;
314,77;0;0;0;0;0;0;276,14;0;0;0;273,65;0,6;0;0;271,02;0;0;0;269,45;1;0;0;1;0;28;0,619;0;0;65,09;0,865098352;0;;
314,78;0;0;0;0;0;0;276,14;0;0;0;273,65;0,6;0;0;271,02;0;0;0;269,44;1;0;0;1;0;27;0,597;0;0;65,09;0,865098352;0;;
314,77;0;0;0;0;0;0;276,14;0;0;0;273,65;0,6;0;0;271,02;0;0;0;269,43;1;0;0;1;0;27;0,597;0;0;65,09;0,865098352;0;;
314,77;0;0;0;0;0;0;276,14;0;0;0;273,65;0,6;0;0;271,02;0;0;0;269,42;1;0;0;1;0;27;0,597;0;0;62,14;0,825890484;0;;
314,77;0;0;0;0;0;0;276,13;0;0;0;273,65;0,6;0;0;271,02;0;0;0;269,42;1;0;0;1;0;27;0,597;0;0;62,14;0,825890484;0;;
314,77;0;0;0;0;0;0;276,13;0;0;0;273,65;0,6;0;0;271,02;0;0;0;269,41;1;0;0;1;0;27;0,597;0;0;62,14;0,825890484;0;;
314,77;0;0;0;0;0;0;276,13;0;0;0;273,65;0,6;0;0;271,02;0;0;0;269,41;1;0;0;1;0;27;0,597;0;0;62,14;0,825890484;0;;
314,78;0;0;0;0;0;0;276,12;0;0;0;273,65;0,6;0;0;271,02;0;0;0;269,4;1;0;0;1;0;27;0,597;0;0;61,34;0,815257842;0;;
314,77;0;0;0;0;0;0;276,12;0;0;0;273,65;0,6;0;0;271,02;0;0;0;269,4;1;0;0;1;0;27;0,597;0;0;61,34;0,815257842;0;;
314,77;0;0;0;0;0;0;276,12;0;0;0;273,65;0,6;0;0;271,02;0;0;0;269,39;1;0;0;1;0;27;0,597;0;0;61,34;0,815257842;0;;
314,77;0;0;0;0;0;0;276,12;0;0;0;273,65;0,6;0;0;271,02;0;0;0;269,38;1;0;0;1;0;27;0,597;0;0;61,34;0,815257842;0;;
314,77;0;0;0;0;0;0;276,11;0;0;0;273,65;0,6;0;0;271,02;0;0;0;269,38;1;0;0;1;0;27;0,597;0;0;64,19;0,853136629;0;;
314,77;0;0;0;0;0;0;276,11;0;0;0;273,65;0,6;0;0;271,02;0;0;0;269,37;1;0;0;1;0;27;0,597;0;0;64,19;0,853136629;0;;
314,77;0;0;0;0;0;0;276,11;0;0;0;273,65;0,6;0;0;271,02;0;0;0;269,36;1;0;0;1;0;27;0,597;0;0;64,19;0,853136629;0;;
314,77;0;0;0;0;0;0;276,11;0;0;0;273,65;0,6;0;0;271,02;0;0;0;269,36;1;0;0;1;0;27;0,597;0;0;64,19;0,853136629;0;;
314,77;0;0;0;0;0;0;276,11;0;0;0;273,65;0,6;0;0;271,02;0;0;0;269,35;1;0;0;1;0;27;0,597;0;0;64,21;0,853402446;0;;
314,77;0;0;0;0;0;0;276,11;0;0;0;273,65;0,6;0;0;271,02;0;0;0;269,35;1;0;0;1;0;27;0,597;0;0;64,21;0,853402446;0;;
314,77;0;0;0;0;0;0;276,11;0;0;0;273,65;0,6;0;0;271,02;0;0;0;269,34;1;0;0;1;0;27;0,597;0;0;64,21;0,853402446;0;;
314,77;0;0;0;0;0;0;276,11;0;0;0;273,65;0,6;0;0;271,02;0;0;0;269,33;1;0;0;1;0;27;0,597;0;0;64,21;0,853402446;0;;
314,77;0;0;0;0;0;0;276,1;0;0;0;273,65;0,6;0;0;271,02;0;0;0;269,33;1;0;0;1;0;27;0,597;0;0;62,22;0,826953748;0;;
314,77;0;0;0;0;0;0;276,1;0;0;0;273,65;0,6;0;0;271,02;0;0;0;269,32;1;0;0;1;0;27;0,597;0;0;62,22;0,826953748;0;;
314,77;0;0;0;0;0;0;276,09;0;0;0;273,65;0,6;0;0;271,02;0;0;0;269,32;1;0;0;1;0;27;0,597;0;0;62,22;0,826953748;0;;
314,77;0;0;0;0;0;0;276,09;0;0;0;273,65;0,6;0;0;271,02;0;0;0;269,31;1;0;0;1;0;27;0,597;0;0;62,22;0,826953748;0;;
314,77;0;0;0;0;0;0;276,09;0;0;0;273,65;0,6;0;0;271,02;0;0;0;269,31;1;0;0;1;0;27;0,597;0;0;60,5;0,804093567;0;;
314,77;0;0;0;0;0;0;276,08;0;0;0;273,65;0,6;0;0;271,02;0;0;0;269,3;1;0;0;1;0;27;0,597;0;0;60,5;0,804093567;0;;
314,76;0;0;0;0;0;0;276,08;0;0;0;273,65;0,6;0;0;271,02;0;0;0;269,29;1;0;0;1;0;27;0,597;0;0;60,5;0,804093567;0;;
314,77;0;0;0;0;0;0;276,08;0;0;0;273,65;0,6;0;0;271,02;0;0;0;269,29;1;0;0;1;0;27;0,597;0;0;60,5;0,804093567;0;;
314,76;0;0;0;0;0;0;276,08;0;0;0;273,65;0,6;0;0;271,02;0;0;0;269,28;1;0;0;1;0;27;0,597;0;0;61,8;0,821371611;0;;
314,77;0;0;0;0;0;0;276,07;0;0;0;273,65;0,6;0;0;271,02;0;0;0;269,28;1;0;0;1;0;27;0,597;0;0;61,8;0,821371611;0;;
314,77;0;0;0;0;0;0;276,07;0;0;0;273,65;0,6;0;0;271,02;0;0;0;269,27;1;0;0;1;0;27;0,597;0;0;61,8;0,821371611;0;;
314,76;0;0;0;0;0;0;276,07;0;0;0;273,65;0,6;0;0;271,02;0;0;0;269,26;1;0;0;1;0;27;0,597;0;0;61,8;0,821371611;0;;
314,76;0;0;0;0;0;0;276,06;0;0;0;273,65;0,6;0;0;271,02;0;0;0;269,26;1;0;0;1;0;27;0,597;0;0;52,95;0,703748006;0;;
314,77;0;0;0;0;0;0;276,06;0;0;0;273,65;0,6;0;0;271,02;0;0;0;269,25;1;0;0;1;0;27;0,597;0;0;52,95;0,703748006;0;;
314,76;0;0;0;0;0;0;276,06;0;0;0;273,65;0,6;0;0;271,02;0;0;0;269,25;1;0;0;1;0;27;0,597;0;0;52,95;0,703748006;0;;
314,76;0;0;0;0;0;0;276,06;0;0;0;273,65;0,6;0;0;271,02;0;0;0;269,24;1;0;0;1;0;27;0,597;0;0;52,95;0,703748006;0;;
314,77;0;0;0;0;0;0;276,05;0;0;0;273,65;0,6;0;0;271,02;0;0;0;269,23;1;0;0;1;0;27;0,597;0;0;51,04;0,678362573;0;;
314,77;0;0;0;0;0;0;276,05;0;0;0;273,65;0,6;0;0;271,02;0;0;0;269,23;1;0;0;1;0;27;0,597;0;0;51,04;0,678362573;0;;
314,77;0;0;0;0;0;0;276,05;0;0;0;273,65;0,6;0;0;271,02;0;0;0;269,22;1;0;0;1;0;27;0,597;0;0;51,04;0,678362573;0;;
314,76;0;0;0;0;0;0;276,04;0;0;0;273,65;0,6;0;0;271,02;0;0;0;269,22;1;0;0;1;0;27;0,597;0;0;51,04;0,678362573;0;;
314,77;0;0;0;0;0;0;276,04;0;0;0;273,65;0,6;0;0;271,02;0;0;0;269,21;1;0;0;1;0;27;0,597;0;0;48,53;0,645002658;0;;
314,76;0;0;0;0;0;0;276,04;0;0;0;273,65;0,6;0;0;271,02;0;0;0;269,21;1;0;0;1;0;27;0,597;0;0;48,53;0,645002658;0;;
314,76;0;0;0;0;0;0;276,04;0;0;0;273,65;0,6;0;0;271,02;0;0;0;269,2;1;0;0;1;0;27;0,597;0;0;48,53;0,645002658;0;;
314,76;0;0;0;0;0;0;276,03;0;0;0;273,65;0,6;0;0;271,02;0;0;0;269,19;1;0;0;1;0;27;0,597;0;0;48,53;0,645002658;0;;
314,77;0;0;0;0;0;0;276,03;0;0;0;273,65;0,6;0;0;271,02;0;0;0;269,19;1;0;0;1;0;27;0,597;0;0;46,97;0,624269006;0;;
314,76;0;0;0;0;0;0;276,03;0;0;0;273,65;0,6;0;0;271,02;0;0;0;269,18;1;0;0;1;0;27;0,597;0;0;46,97;0,624269006;0;;
314,76;0;0;0;0;0;0;276,02;0;0;0;273,65;0,6;0;0;271,02;0;0;0;269,18;1;0;0;1;0;27;0,597;0;0;46,97;0,624269006;0;;
314,76;0;0;0;0;0;0;276,02;0;0;0;273,65;0,6;0;0;271,02;0;0;0;269,17;1;0;0;1;0;27;0,597;0;0;46,97;0,624269006;0;;
314,77;0;0;0;0;0;0;276,01;0;0;0;273,65;0,6;0;0;271,02;0;0;0;269,16;1;0;0;1;0;27;0,597;0;0;43,9;0,583466241;0;;
314,76;0;0;0;0;0;0;276,01;0;0;0;273,65;0,6;0;0;271,02;0;0;0;269,16;1;0;0;1;0;27;0,597;0;0;43,9;0,583466241;0;;
314,76;0;0;0;0;0;0;276,01;0;0;0;273,65;0,6;0;0;271,02;0;0;0;269,15;1;0;0;1;0;27;0,597;0;0;43,9;0,583466241;0;;
314,76;0;0;0;0;0;0;276;0;0;0;273,65;0,6;0;0;271,02;0;0;0;269,15;1;0;0;1;0;27;0,597;0;0;43,9;0,583466241;0;;
314,76;0;0;0;0;0;0;276;0;0;0;273,65;0,6;0;0;271,02;0;0;0;269,14;1;0;0;1;0;27;0,597;0;0;44,9;0,596757044;0;;
314,76;0;0;0;0;0;0;276;0;0;0;273,65;0,6;0;0;271,02;0;0;0;269,13;1;0;0;1;0;27;0,597;0;0;44,9;0,596757044;0;;
314,76;0;0;0;0;0;0;276;0;0;0;273,65;0,6;0;0;271,02;0;0;0;269,13;1;0;0;1;0;27;0,597;0;0;44,9;0,596757044;0;;
314,77;0;0;0;0;0;0;276;0;0;0;273,65;0,6;0;0;271,02;0;0;0;269,12;1;0;0;1;0;27;0,597;0;0;44,9;0,596757044;0;;
314,76;0;0;0;0;0;0;276;0;0;0;273,65;0,6;0;0;271,02;0;0;0;269,12;1;0;0;1;0;27;0,597;0;0;48,96;0,650717703;0;;
314,76;0;0;0;0;0;0;276;0;0;0;273,65;0,6;0;0;271,02;0;0;0;269,11;1;0;0;1;0;27;0,597;0;0;48,96;0,650717703;0;;
314,76;0;0;0;0;0;0;276;0;0;0;273,65;0,6;0;0;271,02;0;0;0;269,1;1;0;0;1;0;27;0,597;0;0;48,96;0,650717703;0;;
314,77;0;0;0;0;0;0;276;0;0;0;273,65;0,6;0;0;271,02;0;0;0;269,1;1;0;0;1;0;26;0,574;0;0;48,96;0,650717703;0;;
314,76;0;0;0;0;0;0;275,99;0;0;0;273,65;0,6;0;0;271,02;0;0;0;269,09;1;0;0;1;0;26;0,574;0;0;58,92;0,783094099;0;;
314,76;0;0;0;0;0;0;275,99;0;0;0;273,65;0,6;0;0;271,02;0;0;0;269,09;1;0;0;1;0;26;0,574;0;0;58,92;0,783094099;0;;
314,76;0;0;0;0;0;0;275,99;0;0;0;273,65;0,6;0;0;271,02;0;0;0;269,08;1;0;0;1;0;26;0,574;0;0;58,92;0,783094099;0;;
314,77;0;0;0;0;0;0;275,99;0;0;0;273,65;0,6;0;0;271,02;0;0;0;269,07;1;0;0;1;0;26;0,574;0;0;58,92;0,783094099;0;;
314,76;0;0;0;0;0;0;275,98;0;0;0;273,65;0,6;0;0;271,02;0;0;0;269,07;1;0;0;1;0;27;0,597;0;0;68,79;0,914274322;0;;
314,76;0;0;0;0;0;0;275,98;0;0;0;273,65;0,6;0;0;271,02;0;0;0;269,06;1;0;0;1;0;27;0,597;0;0;68,79;0,914274322;0;;
314,76;0;0;0;0;0;0;275,97;0;0;0;273,65;0,6;0;0;271,02;0;0;0;269,05;1;0;0;1;0;26;0,574;0;0;68,79;0,914274322;0;;
314,76;0;0;0;0;0;0;275,97;0;0;0;273,65;0,6;0;0;271,02;0;0;0;269,05;1;0;0;1;0;26;0,574;0;0;68,79;0,914274322;0;;
314,76;0;0;0;0;0;0;275,97;0;0;0;273,65;0,6;0;0;271,02;0;0;0;269,04;1;0;0;1;0;27;0,597;0;0;71,58;0,951355662;0;;
314,76;0;0;0;0;0;0;275,96;0;0;0;273,65;0,6;0;0;271,02;0;0;0;269,03;1;0;0;1;0;26;0,574;0;0;71,58;0,951355662;0;;
314,76;0;0;0;0;0;0;275,96;0;0;0;273,65;0,6;0;0;271,02;0;0;0;269,03;1;0;0;1;0;26;0,574;0;0;71,58;0,951355662;0;;
314,76;0;0;0;0;0;0;275,96;0;0;0;273,65;0,6;0;0;271,02;0;0;0;269,02;1;0;0;1;0;26;0,574;0;0;71,58;0,951355662;0;;
314,76;0;0;0;0;0;0;275,96;0;0;0;273,65;0,6;0;0;271,02;0;0;0;269,01;1;0;0;1;0;26;0,574;0;0;71,87;0,955209995;0;;
314,76;0;0;0;0;0;0;275,95;0;0;0;273,65;0,6;0;0;271,02;0;0;0;269,01;1;0;0;1;0;26;0,574;0;0;71,87;0,955209995;0;;
314,77;0;0;0;0;0;0;275,95;0;0;0;273,65;0,6;0;0;271,02;0;0;0;269;1;0;0;1;0;26;0,574;0;0;71,87;0,955209995;0;;
